RespondentId,ArticleId,ExternalId,Partisanship,Polarity,Pro-,Anti-
25853738,2912448,10673576,Bevooroordeeld,Links,linkse mensen denken vaak wat anders dan rechtse mensen. de arrogantie alleen al om het Nederlands als lingua franca in Europa te introduceren is op zijn zachtst gezegd naïef.,dit artikel ziet Nederland als grootser en invloedrijker dan het is. Nederland heeft op sommige punten op de achtergrond overigens wel degelijk invloed.
25853738,2912449,10673577,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,"auteur is tegen het op kosten van de gemeenschap aanbieden van kunstmatige inseminatie aan vrouwen die geen man hebben om dat te doen. daar heeft hij uiteraard volkomen gelijk in. net als wanneer hij zegt dat het maar de vraag is of iedereen RECHT heeft op een kind, vooral gezien de huidige hoeveelheid mensen op aarde. en moet er dan ook een RECHT komen voor een tweede, derde enz. kind? "
25853739,2963166,10749319,Onbevooroordeeld,Links,,
25853739,2963193,10750104,Enigszins bevooroordeeld,Links,,
25853739,2963194,10750105,Bevooroordeeld,Links,,
25853739,2963195,10750212,Enigszins bevooroordeeld,Niet bevooroordeeld,,
25853739,2963211,10751307,Onbevooroordeeld,Links,,
25853740,2916510,10680571,Redelijk onbevooroordeeld,Anders,,
25853740,2916512,10680573,Bevooroordeeld,Anders,"Divers, persoonlijke ervaringen t/m kritiek",
25853740,2916513,10680577,Enigszins bevooroordeeld,Anders,Duidelijke waarschuwende reactie vanuit de basisgezondheidszorg,
25853740,2916522,10680659,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916523,10680660,Enigszins bevooroordeeld,Anders,,
25853740,2916531,10681652,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916533,10681869,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916535,10681871,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916536,10681912,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916539,10681915,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916541,10681944,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916542,10681945,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916546,10681949,Enigszins bevooroordeeld,Progressief,,
25853740,2916547,10681950,Onbevooroordeeld,Niet bevooroordeeld,,pro gelijkheid en erkenning van andere volken
25853740,2916550,10682037,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916582,10683121,Onbevooroordeeld,Niet bevooroordeeld,,
25853740,2916583,10683404,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853765,2953901,10740965,Onbevooroordeeld,Niet bevooroordeeld,,
25853765,2959341,10741951,Redelijk onbevooroordeeld,Links,,anti 
25853770,2982445,10775364,Onbevooroordeeld,Weet niet,,
25853770,2984811,10775020,Redelijk onbevooroordeeld,Links,,
25853770,2985023,10776242,Redelijk onbevooroordeeld,Conservatief,,
25853781,2956579,10740499,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956580,10740500,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956588,10740518,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956590,10740520,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956591,10740521,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956592,10740522,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956600,10740614,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956803,10741844,Enigszins bevooroordeeld,Weet niet,,
25853781,2956805,10741846,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956826,10742071,Onbevooroordeeld,Niet bevooroordeeld,,
25853781,2956828,10742075,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853781,2956830,10742077,Onbevooroordeeld,Weet niet,,
25853781,2956840,10742224,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853784,2983004,10775630,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983006,10775643,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983011,10775940,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983012,10775942,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983019,10776198,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983028,10776504,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983029,10776505,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983031,10776532,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983032,10776533,Onbevooroordeeld,Niet bevooroordeeld,,
25853784,2983034,10776562,Redelijk onbevooroordeeld,Anders,,
25853784,2983037,10776565,Onbevooroordeeld,Niet bevooroordeeld,,
25853804,2915803,10679522,Onbevooroordeeld,Niet bevooroordeeld,,
25853804,2915805,10679524,Onbevooroordeeld,Niet bevooroordeeld,,
25853804,2915807,10679526,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853804,2915812,10679537,Onbevooroordeeld,Niet bevooroordeeld,,
25853804,2915817,10679557,Redelijk onbevooroordeeld,Anders,"humor is ergens tegen of voor gericht, mag...",
25853804,2915818,10679558,Onbevooroordeeld,Niet bevooroordeeld,,
25853804,2915825,10679685,Onbevooroordeeld,Niet bevooroordeeld,,
25853804,2915827,10679687,Onbevooroordeeld,Niet bevooroordeeld,,
25853804,2915828,10679693,Onbevooroordeeld,Niet bevooroordeeld,,
25853808,2910496,10668278,Enigszins bevooroordeeld,Anders,,
25853808,2910514,10669077,Onbevooroordeeld,Anders,,
25853808,2910522,10670008,Enigszins bevooroordeeld,Anders,,
25853808,2910543,10670435,Onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974212,10762398,Enigszins bevooroordeeld,Links;Progressief,,
25853811,2974214,10762767,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974215,10762768,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974216,10762769,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974236,10762991,Onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974238,10762993,Onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974239,10762994,Onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974240,10762995,Onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974251,10763150,Onbevooroordeeld,Niet bevooroordeeld,,
25853811,2974252,10763151,Redelijk onbevooroordeeld,Links;Progressief,,
25853844,2963990,10749010,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,2964045,10750122,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,2964048,10750447,Enigszins bevooroordeeld,Weet niet,,
25853844,2964053,10750589,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,2964059,10751010,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,2964080,10751799,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,2964124,10751989,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,2964125,10751990,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,2964129,10751994,Onbevooroordeeld,Weet niet,,
25853844,3001798,10796126,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001803,10796136,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001821,10796894,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001822,10796896,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001823,10796934,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001824,10796935,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001902,10798672,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001904,10798688,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001905,10798690,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001947,10799162,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001948,10799163,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001949,10799164,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001951,10799167,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001952,10799168,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001953,10799169,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001954,10799170,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853844,3001955,10799171,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853849,2986228,10779050,Redelijk onbevooroordeeld,Progressief,,
25853849,2986229,10779051,Redelijk onbevooroordeeld,Progressief,,
25853849,2986241,10779755,Onbevooroordeeld,Niet bevooroordeeld,,
25853849,2986242,10779756,Onbevooroordeeld,Niet bevooroordeeld,,
25853849,2986254,10780085,Onbevooroordeeld,Niet bevooroordeeld,,
25853849,2986265,10780464,Enigszins bevooroordeeld,Links,"Anti Baudet, pro klimaatcritici. ",Een cynisch anti-Baudetgrapje op het eind.
25853849,2986267,10780466,Onbevooroordeeld,Niet bevooroordeeld,Juiste opstelling tav de problematiek. Afgewogen kritisch.,
25853849,2986268,10780467,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853849,2986271,10780699,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853871,2916967,10682034,Onbevooroordeeld,Niet bevooroordeeld,,
25853871,2917076,10683209,Onbevooroordeeld,Niet bevooroordeeld,,
25853871,2917080,10683388,Onbevooroordeeld,Niet bevooroordeeld,,
25853886,3001800,10796132,Enigszins bevooroordeeld,Weet niet,,
25853886,3001803,10796136,Bevooroordeeld,Weet niet,,
25853886,3001825,10796936,Onbevooroordeeld,Niet bevooroordeeld,,
25853886,3001902,10798672,Onbevooroordeeld,Niet bevooroordeeld,,
25853886,3001903,10798687,Onbevooroordeeld,Niet bevooroordeeld,,
25853886,3001946,10799160,Enigszins bevooroordeeld,Conservatief,,
25853886,3001953,10799169,Onbevooroordeeld,Niet bevooroordeeld,,
25853886,3001955,10799171,Onbevooroordeeld,Niet bevooroordeeld,,
25853890,2956588,10740518,Onbevooroordeeld,Niet bevooroordeeld,,
25853890,2956590,10740520,Redelijk onbevooroordeeld,Conservatief,,
25853890,2956805,10741846,Onbevooroordeeld,Niet bevooroordeeld,,
25853890,2956825,10742069,Onbevooroordeeld,Weet niet,,
25853890,2956830,10742077,Onbevooroordeeld,Niet bevooroordeeld,,
25853890,2956833,10742084,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853890,2956840,10742224,Onbevooroordeeld,Niet bevooroordeeld,,
25853927,2954846,10740776,Enigszins bevooroordeeld,Anders,,
25853927,2954851,10740804,Redelijk onbevooroordeeld,Progressief,,
25853927,2954900,10742575,Onbevooroordeeld,Niet bevooroordeeld,,
25853927,2954901,10742576,Redelijk onbevooroordeeld,Progressief,,
25853927,2954902,10742577,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853927,2954903,10742655,Redelijk onbevooroordeeld,Progressief,,
25853927,2954904,10742658,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853927,2954907,10743017,Redelijk onbevooroordeeld,Progressief,,
25853932,2915700,10678772,Onbevooroordeeld,Niet bevooroordeeld,,
25853932,2993630,10791639,Onbevooroordeeld,Niet bevooroordeeld,,
25853932,2993636,10791653,Onbevooroordeeld,Niet bevooroordeeld,,
25853932,2993652,10791817,Onbevooroordeeld,Niet bevooroordeeld,,
25853932,2993672,10793088,Onbevooroordeeld,Niet bevooroordeeld,,
25853932,2993677,10793586,Onbevooroordeeld,Niet bevooroordeeld,,
25853954,2946513,10728846,Redelijk onbevooroordeeld,Weet niet,,
25853954,2946620,10730661,Redelijk onbevooroordeeld,Weet niet,,
25853954,2946623,10730706,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25853954,2946641,10730806,Weet niet / onmogelijk om te bepalen,Weet niet,,
25853964,2913841,10676591,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25853964,2913883,10676879,Enigszins bevooroordeeld,Niet bevooroordeeld,,
25853978,2987910,10780205,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987911,10780206,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987912,10780207,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987913,10780208,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987914,10780209,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987915,10780210,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987916,10780211,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987937,10780524,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987940,10780529,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987941,10780530,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987942,10780547,Onbevooroordeeld,Niet bevooroordeeld,,
25853978,2987943,10780548,Onbevooroordeeld,Niet bevooroordeeld,,
25853991,2943459,10724257,Redelijk onbevooroordeeld,Progressief,,
25853991,2943504,10726003,Onbevooroordeeld,Niet bevooroordeeld,,
25853991,2943506,10726005,Onbevooroordeeld,Niet bevooroordeeld,,
25853991,2943511,10726066,Redelijk onbevooroordeeld,Progressief,,
25854002,2917062,10682798,Redelijk onbevooroordeeld,Weet niet,,
25854007,3000608,10796543,Onbevooroordeeld,Niet bevooroordeeld,,
25854007,3000631,10797592,Enigszins bevooroordeeld,Anders,,
25854007,3000632,10797593,Onbevooroordeeld,Niet bevooroordeeld,,
25854007,3000657,10798634,Enigszins bevooroordeeld,Links,,
25854029,2960282,10745163,Onbevooroordeeld,Niet bevooroordeeld,,
25854029,2960293,10745256,Onbevooroordeeld,Niet bevooroordeeld,,
25854029,2960307,10746369,Onbevooroordeeld,Niet bevooroordeeld,,
25854029,2960327,10747477,Onbevooroordeeld,Niet bevooroordeeld,,
25854029,2960336,10747709,Onbevooroordeeld,Niet bevooroordeeld,,
25854029,2960339,10747792,Onbevooroordeeld,Niet bevooroordeeld,,
25854029,2960340,10747795,Onbevooroordeeld,Niet bevooroordeeld,,
25854029,2960342,10748016,Onbevooroordeeld,Niet bevooroordeeld,,
25854048,2974182,10761952,Bevooroordeeld,Anders,,
25854048,2974185,10761955,Enigszins bevooroordeeld,Anders,,
25854048,2974186,10761960,Enigszins bevooroordeeld,Weet niet,,
25854048,2974187,10761961,Onbevooroordeeld,Niet bevooroordeeld,,
25854048,2974189,10761981,Onbevooroordeeld,Niet bevooroordeeld,,
25854048,2974211,10762396,Bevooroordeeld,Anders,,
25854048,2974212,10762398,Extreem bevooroordeeld,Anders,,
25854048,2974213,10762401,Enigszins bevooroordeeld,Anders,,
25854048,2974214,10762767,Onbevooroordeeld,Niet bevooroordeeld,,
25854048,2974216,10762769,Onbevooroordeeld,Niet bevooroordeeld,,
25854048,2974234,10762989,Extreem bevooroordeeld,Conservatief,,
25854048,2974235,10762990,Onbevooroordeeld,Niet bevooroordeeld,,
25854048,2974240,10762995,Enigszins bevooroordeeld,Progressief,,
25854048,2974252,10763151,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25854065,2981237,10772704,Redelijk onbevooroordeeld,Progressief,zeker anti trump,
25854065,2981250,10773076,Enigszins bevooroordeeld,Niet bevooroordeeld,,
25854065,2981661,0,Onbevooroordeeld,Niet bevooroordeeld,,
25854073,2981183,10771795,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25854073,2981237,10772704,Redelijk onbevooroordeeld,Rechts,,
25854090,2987794,10778487,Onbevooroordeeld,Anders;Niet bevooroordeeld,,
25854090,2987916,10780211,Enigszins bevooroordeeld,Anders,,
25854090,2987942,10780547,Weet niet / onmogelijk om te bepalen,Weet niet,,
25854111,2917058,10682794,Weet niet / onmogelijk om te bepalen,Weet niet,"helaas ik ga niet steeds opnieuw in op deze wijze. Zeker omdat ik nu 2x dezelfde tekst lees. Is er iets tegen/voor PVV, pro conservatieven enz. enz ????? Zo ga ik dus niet verder met het aanklikken van artikelen. Maar uit aangeven dat ik de krant ca. 100 minuten lees kan geconcludeerd worden dat ik vele stukken lees, geheel of gedeeltelijk.",
25854111,2917060,10682796,Weet niet / onmogelijk om te bepalen,Weet niet,Vul expres weet niet in. Stop nu met aanklikken van artikelen,
25854111,2917063,10682800,Onbevooroordeeld,Niet bevooroordeeld,"Ik ga uit van niet bevooroordeeld, ben er natuurlijk niet zeker van. Maar wel steeds leuk en actueel",
25854127,2993631,10791640,Enigszins bevooroordeeld,Progressief,,
25854127,2993652,10791817,Onbevooroordeeld,Niet bevooroordeeld,,
25854127,2993654,10791819,Enigszins bevooroordeeld,Links,De auteur is peimir kritisch op zaken die als normaal worden beschouwd. Helaas wordt die houding bijna steeds als links beschouwd. Het blijkt tegenwoordig zo uit te komen - als links- omdat kritisch vermogen niet makkelijk een ruimte krijgt,
25854127,2993655,10791820,Bevooroordeeld,Progressief,"Hij stelt steeds zaken aan de orde door te overdrijven. De onderwerpkeus vind ik prima want heilige huisjes, van welke kant ook zijn niet heilig voor hem. Hoe jammer ook, dat wordt tegenwoordig als likks, als progressief gezien.",
25854127,2993666,10793082,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25854127,2993667,10793083,Enigszins bevooroordeeld,Progressief,,
25854127,2993672,10793088,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25854127,2993675,10793584,Onbevooroordeeld,Niet bevooroordeeld,,
25854127,2993676,10793585,Onbevooroordeeld,Niet bevooroordeeld,,
25854127,2993677,10793586,Onbevooroordeeld,Niet bevooroordeeld,,
25854127,2993683,10793744,Onbevooroordeeld,Progressief,Pro klimaatacties,"Anti klimaatontkenners.
Overigens acht ik dit niet bevooroordeeld als dit bericht gemeld wordt. Het neemt feiten serieus die wetenschappelijke toetsen heeft doorstaan."
25854127,2993684,10793745,Onbevooroordeeld,Niet bevooroordeeld,,
25854153,2923021,0,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25854153,2923024,10686404,Onbevooroordeeld,Niet bevooroordeeld,,
25854153,2923026,10685498,Onbevooroordeeld,Niet bevooroordeeld,,
25854153,2923031,10686009,Onbevooroordeeld,Niet bevooroordeeld,,
25854154,2954844,10740754,Onbevooroordeeld,Niet bevooroordeeld,,
25854154,2954903,10742655,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25854154,2954907,10743017,Onbevooroordeeld,Progressief,"Het artikel laat uitsluiten mensen aan het woord die zich bedreigd voelen door Baudet, dus voornamelijk mensen uit de links progressieve hoek. Vind ik geen probleem want Baudet aanhangers waren ook al voldoende geportretteerd in de krant.",
25854165,2981176,10771630,Weet niet / onmogelijk om te bepalen,Weet niet,,
25854165,2981179,10771635,Bevooroordeeld,Weet niet,,
25854165,2981183,10771795,Onbevooroordeeld,Anders,,
25854165,2981238,10772705,Redelijk onbevooroordeeld,Weet niet,,
25854165,2981239,10772706,Enigszins bevooroordeeld,Niet bevooroordeeld,,
25854165,2981243,10772879,Weet niet / onmogelijk om te bepalen,Weet niet,,
25854178,2969309,10755457,Onbevooroordeeld,Niet bevooroordeeld,,
25854197,2912498,10672772,Bevooroordeeld,Weet niet,,
25854197,2912500,10672774,Weet niet / onmogelijk om te bepalen,Weet niet,,
25854197,2912518,10673144,Weet niet / onmogelijk om te bepalen,Weet niet,,
25854197,2912540,10673488,Weet niet / onmogelijk om te bepalen,Weet niet,,
25854197,2912560,10674293,Enigszins bevooroordeeld,Weet niet,,
25854199,2913840,10676584,Enigszins bevooroordeeld,Links,,
25854199,2913841,10676591,Redelijk onbevooroordeeld,Weet niet,,
25854199,2913921,10676955,Onbevooroordeeld,Niet bevooroordeeld,,
25854199,2913922,10676970,Redelijk onbevooroordeeld,Progressief,,
25854199,2914084,10678012,Enigszins bevooroordeeld,Progressief,,
25854203,2923021,0,Onbevooroordeeld,Weet niet,,
25854203,2923024,10686404,Onbevooroordeeld,Weet niet,,
25854203,2923026,10685498,Onbevooroordeeld,Niet bevooroordeeld,,
25854203,2923029,10685997,Onbevooroordeeld,Weet niet,,
25854203,2923031,10686009,Onbevooroordeeld,Weet niet,,
25854212,3000201,10795293,Onbevooroordeeld,Niet bevooroordeeld,,
