RespondentId,Gender,Political_standpoint,Vote_for_party
25858028,M,(Gematigd) links,ChristenUnie
25828910,M,(Gematigd) links,GroenLinks
25828478,M,Midden,CDA
25829779,M,(Gematigd) links,GroenLinks
25839528,M,(Gematigd) rechts,Forum voor Democratie
25861673,M,(Gematigd) links,Weet ik (nog) niet
25857760,M,(Gematigd) links,GroenLinks
25837407,F,Midden,50 Plus
25847911,M,(Gematigd) links,GroenLinks
25855430,M,(Gematigd) links,D66
25833904,F,Midden,D66
25836090,M,(Gematigd) rechts,PVV
25863045,M,Midden,D66
25844491,M,(Gematigd) links,PvdA
25857017,M,Midden,PvdA
25838781,F,Midden,Weet ik (nog) niet
25846767,F,Midden,Weet ik (nog) niet
25831006,M,(Gematigd) links,PvdA
25862885,M,(Gematigd) links,SP
25864838,M,Midden,Forum voor Democratie
25849564,M,Midden,Wil ik niet zeggen
25864829,F,(Gematigd) links,SP
25849817,M,Midden,Weet ik (nog) niet
25829235,M,(Gematigd) links,D66
25843529,M,Midden,GroenLinks
25843559,M,(Gematigd) links,50 Plus
25862439,F,Midden,ChristenUnie
25865595,M,(Gematigd) links,Weet ik (nog) niet
25836342,F,(Gematigd) links,GroenLinks
25830200,M,(Gematigd) rechts,VVD
25835212,M,(Gematigd) rechts,VVD
25862112,M,Midden,CDA
25838237,M,Midden,CDA
25860424,F,Midden,GroenLinks
25847904,M,Midden,Partij voor de Dieren
25831681,F,Midden,CDA
25832231,F,(Gematigd) rechts,CDA
25833193,F,(Gematigd) links,Weet ik (nog) niet
25864430,F,Midden,Forum voor Democratie
25857481,M,(Gematigd) links,GroenLinks
25850360,M,(Gematigd) links,Partij voor de Dieren
25838658,M,(Gematigd) links,PvdA
25849962,M,(Gematigd) links,PvdA
25828864,F,(Gematigd) links,PvdA
25856113,F,(Gematigd) links,50 Plus
25836972,M,Midden,PVV
25848666,F,Midden,GroenLinks
25856759,M,Midden,VVD
25849325,M,Midden,Weet ik (nog) niet
25845040,M,(Gematigd) links,Weet ik (nog) niet
25848376,F,Midden,VVD
25861491,F,(Gematigd) rechts,CDA
25857639,M,(Gematigd) links,50 Plus
25859660,M,Midden,Forum voor Democratie
25831245,M,Midden,Ik zou niet gaan stemmen
25852762,F,Midden,D66
25841297,F,(Gematigd) links,D66
25832398,M,(Gematigd) links,PvdA
25853618,F,(Gematigd) rechts,VVD
25859195,M,(Gematigd) rechts,CDA
25850182,F,(Gematigd) links,CDA
25847130,M,(Gematigd) rechts,Wil ik niet zeggen
25840193,M,(Gematigd) links,PvdA
25840100,F,Midden,Weet ik (nog) niet
25840627,M,(Gematigd) rechts,Weet ik (nog) niet
25845839,F,(Gematigd) links,Partij voor de Dieren
25859166,M,(Gematigd) links,Weet ik (nog) niet
25867188,M,(Gematigd) rechts,Weet ik (nog) niet
25857175,M,(Gematigd) links,PvdA
25843219,M,(Gematigd) rechts,VVD
25845463,M,(Gematigd) rechts,VVD
25846025,M,(Gematigd) links,PvdA
25833917,F,(Gematigd) links,Partij voor de Dieren
25860179,M,Midden,Weet ik (nog) niet
25842783,M,Midden,CDA
25860847,F,(Gematigd) links,Weet ik (nog) niet
25835982,M,Midden,D66
25850954,M,(Gematigd) links,GroenLinks
25850520,M,(Gematigd) rechts,VVD
25832796,M,(Gematigd) links,D66
25858213,M,Midden,CDA
25832323,M,Midden,Partij voor de Dieren
25838710,M,(Gematigd) links,GroenLinks
25856063,M,(Gematigd) links,Weet ik (nog) niet
25863979,M,Midden,Forum voor Democratie
25845963,M,(Gematigd) rechts,VVD
25848275,M,Midden,50 Plus
25863697,M,(Gematigd) rechts,VVD
25856571,M,(Gematigd) links,PvdA
25860921,M,(Gematigd) links,D66
25858914,M,Midden,CDA
25841235,M,Midden,50 Plus
25829308,F,(Gematigd) links,GroenLinks
25854485,M,Midden,ChristenUnie
25838037,M,(Gematigd) links,GroenLinks
25867234,M,Midden,CDA
25863405,M,Midden,50 Plus
25832731,F,Midden,CDA
25849495,F,(Gematigd) links,GroenLinks
25839138,M,Midden,VVD
25849435,M,(Gematigd) links,GroenLinks
25836247,F,Midden,VVD
25838738,M,(Gematigd) links,PvdA
25866243,F,(Gematigd) links,GroenLinks
25844682,M,(Gematigd) rechts,VVD
25867378,M,Midden,Wil ik niet zeggen
25865041,M,Midden,CDA
25847448,F,(Gematigd) links,GroenLinks
25863368,M,Midden,ChristenUnie
25839280,F,(Gematigd) links,GroenLinks
25849029,M,(Gematigd) rechts,VVD
25844178,F,(Gematigd) links,GroenLinks
25851912,M,(Gematigd) links,ChristenUnie
25858043,M,Midden,D66
25831349,F,(Gematigd) links,GroenLinks
25852342,M,Midden,VVD
25856145,M,(Gematigd) rechts,Forum voor Democratie
25858971,M,Midden,VVD
25857921,M,(Gematigd) rechts,VVD
25860636,F,(Gematigd) links,PvdA
25854282,M,(Gematigd) links,GroenLinks
25839805,F,(Gematigd) rechts,VVD
25847753,F,Midden,Weet ik (nog) niet
25865633,M,(Gematigd) links,Weet ik (nog) niet
25843817,M,Midden,CDA
25861139,M,(Gematigd) links,Partij voor de Dieren
25864433,M,(Gematigd) links,VVD
25851344,M,(Gematigd) rechts,VVD
25862169,F,(Gematigd) links,GroenLinks
25850695,M,(Gematigd) links,PvdA
25834413,M,(Gematigd) links,PvdA
25843811,M,(Gematigd) links,SP
25829482,M,(Gematigd) rechts,CDA
25865023,F,(Gematigd) links,GroenLinks
25852068,M,(Gematigd) links,GroenLinks
25866901,M,Midden,VVD
25849293,M,(Gematigd) links,ChristenUnie
25835133,M,(Gematigd) links,SP
25857917,M,(Gematigd) links,PvdA
25862658,F,(Gematigd) links,SP
25855264,M,(Gematigd) rechts,Forum voor Democratie
25844053,M,(Gematigd) links,PvdA
25847307,M,(Gematigd) links,PvdA
25865959,M,(Gematigd) rechts,VVD
25865200,M,(Gematigd) rechts,50 Plus
25867840,M,Midden,Weet ik (nog) niet
25855939,F,(Gematigd) links,Weet ik (nog) niet
25841494,F,Midden,Wil ik niet zeggen
25844637,M,(Gematigd) links,PvdA
25862681,F,(Gematigd) rechts,Forum voor Democratie
25848365,M,(Gematigd) links,Partij voor de Dieren
25848030,F,Midden,GroenLinks
25862193,M,(Gematigd) links,GroenLinks
25836585,M,Midden,Weet ik (nog) niet
25854129,M,Midden,50 Plus
25839290,M,Midden,ChristenUnie
25855599,F,Midden,Ik zou niet gaan stemmen
25861675,M,Midden,50 Plus
25867418,M,(Gematigd) rechts,VVD
25840560,M,(Gematigd) links,Partij voor de Dieren
25860490,M,Midden,50 Plus
25861300,M,(Gematigd) rechts,VVD
25853144,M,(Gematigd) rechts,Forum voor Democratie
25853582,M,Midden,Forum voor Democratie
25844097,M,(Gematigd) rechts,VVD
25852984,M,(Gematigd) rechts,Forum voor Democratie
25830955,M,(Gematigd) rechts,VVD
25853526,M,(Gematigd) rechts,VVD
25851321,M,(Gematigd) rechts,Weet ik (nog) niet
25860391,F,(Gematigd) links,Weet ik (nog) niet
25831887,M,Midden,CDA
25861694,M,Midden,CDA
25861942,F,(Gematigd) links,PvdA
25847453,F,(Gematigd) links,PvdA
25837236,M,(Gematigd) rechts,VVD
25851149,F,(Gematigd) links,50 Plus
25828996,M,(Gematigd) rechts,Forum voor Democratie
25842167,F,(Gematigd) links,GroenLinks
25836208,M,(Gematigd) links,PvdA
25836556,M,(Gematigd) links,Partij voor de Dieren
25864398,M,(Gematigd) links,PvdA
25830314,M,Midden,Wil ik niet zeggen
25841333,M,(Gematigd) rechts,VVD
25830096,F,Midden,SP
25861525,M,(Gematigd) rechts,Weet ik (nog) niet
25854318,M,(Gematigd) rechts,Forum voor Democratie
25860782,M,Midden,PvdA
25841922,M,Midden,D66
25848645,M,Midden,Forum voor Democratie
25863669,M,(Gematigd) links,PvdA
25828754,M,(Gematigd) links,GroenLinks
25829709,M,(Gematigd) links,GroenLinks
25840940,M,Midden,Weet ik (nog) niet
25840763,M,(Gematigd) links,Wil ik niet zeggen
25857714,M,(Gematigd) links,Forum voor Democratie
25833526,M,(Gematigd) links,PvdA
25829489,M,(Gematigd) rechts,Ik zou niet gaan stemmen
25831929,M,(Gematigd) rechts,Weet ik (nog) niet
25849416,M,(Gematigd) rechts,VVD
25847883,M,Midden,CDA
25864304,M,(Gematigd) rechts,Forum voor Democratie
25862158,M,Midden,VVD
25848201,M,Midden,Ik zou niet gaan stemmen
25846714,M,(Gematigd) rechts,VVD
25848927,F,Midden,SP
25842606,M,Midden,CDA
25832658,F,(Gematigd) links,GroenLinks
25853290,M,(Gematigd) links,PvdA
25842323,F,Midden,ChristenUnie
25862491,M,(Gematigd) links,GroenLinks
25863047,F,(Gematigd) links,Partij voor de Dieren
25835028,M,(Gematigd) links,GroenLinks
25847733,M,(Gematigd) links,PvdA
25828869,M,(Gematigd) rechts,D66
25835290,M,Midden,50 Plus
25854275,M,(Gematigd) rechts,VVD
25834723,M,(Gematigd) rechts,CDA
25864600,M,(Gematigd) links,PvdA
25849556,F,Midden,D66
25834173,F,(Gematigd) links,PvdA
25833275,F,Extreemrechts,PVV
25862638,F,(Gematigd) links,GroenLinks
25857535,M,(Gematigd) links,SP
25848165,M,(Gematigd) rechts,Forum voor Democratie
25843500,F,(Gematigd) rechts,VVD
25852042,F,(Gematigd) links,PvdA
25861967,M,Midden,PvdA
25830879,M,Midden,CDA
25868889,M,(Gematigd) links,D66
25862353,M,(Gematigd) links,GroenLinks
25831974,M,(Gematigd) links,ChristenUnie
25835582,M,(Gematigd) links,50 Plus
25860929,F,Midden,CDA
25862447,M,Midden,50 Plus
25851653,M,Midden,VVD
25856633,M,(Gematigd) rechts,Forum voor Democratie
25868461,M,(Gematigd) links,PvdA
25851994,M,(Gematigd) links,D66
25849064,F,Midden,Weet ik (nog) niet
25835745,F,Midden,VVD
25828998,M,(Gematigd) rechts,VVD
25863446,F,(Gematigd) links,PvdA
25835788,M,(Gematigd) links,GroenLinks
25842307,M,Midden,CDA
25856885,M,(Gematigd) rechts,Forum voor Democratie
25848140,M,(Gematigd) links,D66
25841432,F,(Gematigd) links,Weet ik (nog) niet
25833959,M,(Gematigd) links,GroenLinks
25862618,M,(Gematigd) links,PvdA
25848463,M,(Gematigd) rechts,Forum voor Democratie
25849424,F,(Gematigd) rechts,SGP
25847626,M,(Gematigd) links,PvdA
25843182,M,Midden,CDA
25864790,M,(Gematigd) rechts,VVD
25859914,M,Midden,CDA
25865196,F,(Gematigd) links,D66
25860762,M,(Gematigd) rechts,Partij voor de Dieren
25863573,M,(Gematigd) rechts,Forum voor Democratie
25854970,M,Midden,Weet ik (nog) niet
25844022,F,Midden,D66
25844219,M,Midden,CDA
25845428,M,(Gematigd) links,D66
25828921,F,Midden,D66
25837202,M,(Gematigd) rechts,Forum voor Democratie
25851316,M,(Gematigd) rechts,CDA
25868417,F,(Gematigd) links,Partij voor de Dieren
25862851,F,(Gematigd) rechts,Wil ik niet zeggen
25832590,M,Midden,Wil ik niet zeggen
25861541,M,(Gematigd) links,PvdA
25860067,F,Midden,D66
25850118,F,(Gematigd) links,Wil ik niet zeggen
25863360,M,(Gematigd) links,GroenLinks
25868536,M,(Gematigd) links,GroenLinks
25845395,F,(Gematigd) rechts,VVD
25833728,M,(Gematigd) rechts,VVD
25829122,M,(Gematigd) rechts,Forum voor Democratie
25830236,F,(Gematigd) links,D66
25846415,M,Midden,Weet ik (nog) niet
25841136,M,Midden,CDA
25839114,M,(Gematigd) rechts,VVD
25854711,M,(Gematigd) links,PvdA
25862055,M,Midden,ChristenUnie
25855350,M,(Gematigd) rechts,VVD
25865449,F,(Gematigd) links,GroenLinks
25868855,F,(Gematigd) links,GroenLinks
25845176,M,(Gematigd) links,PvdA
25864006,M,(Gematigd) links,PvdA
25828690,M,Midden,Weet ik (nog) niet
25851847,F,Midden,Weet ik (nog) niet
25855346,F,(Gematigd) links,D66
25839295,F,(Gematigd) links,D66
25848163,M,Midden,Wil ik niet zeggen
25846405,M,Midden,"Andere partij, namelijk:"
25868406,F,(Gematigd) rechts,VVD
25855177,M,(Gematigd) rechts,Weet ik (nog) niet
25851963,M,(Gematigd) rechts,Forum voor Democratie
25838626,F,(Gematigd) links,ChristenUnie
25845269,M,(Gematigd) links,SP
25868533,F,Midden,CDA
25850528,M,(Gematigd) links,SP
25853162,M,(Gematigd) links,PvdA
25829143,F,Midden,Weet ik (nog) niet
25850225,M,(Gematigd) links,SP
25862006,M,(Gematigd) links,PvdA
25852250,F,(Gematigd) links,Wil ik niet zeggen
25866883,M,Midden,50 Plus
25832888,F,Midden,D66
25867337,M,(Gematigd) links,PvdA
25862738,M,Midden,CDA
25855306,F,Midden,Weet ik (nog) niet
25852964,M,Midden,ChristenUnie
25830884,F,Midden,D66
25863153,M,(Gematigd) links,PvdA
25844607,M,Midden,PvdA
25852007,F,Midden,Partij voor de Dieren
25858212,F,Midden,GroenLinks
25866952,F,Midden,D66
25839409,M,Midden,Weet ik (nog) niet
25853648,M,Midden,SP
25862163,M,(Gematigd) links,PvdA
25853927,M,(Gematigd) links,PvdA
25838528,M,(Gematigd) links,GroenLinks
25829583,F,Midden,PvdA
25853623,F,Midden,CDA
25862326,M,Midden,VVD
25862471,M,Midden,PvdA
25834347,M,(Gematigd) links,PvdA
25864967,M,(Gematigd) links,GroenLinks
25845654,F,(Gematigd) links,SP
25846841,M,Midden,CDA
25849126,F,(Gematigd) links,GroenLinks
25857271,M,(Gematigd) links,PvdA
25847864,M,(Gematigd) links,GroenLinks
25844806,M,(Gematigd) rechts,VVD
25865286,F,Midden,D66
25866773,M,Midden,VVD
25853003,M,(Gematigd) rechts,Blanco / ongeldig
25863473,M,(Gematigd) links,PvdA
25830833,M,(Gematigd) links,GroenLinks
25829231,F,Midden,CDA
25854946,F,(Gematigd) links,SP
25859290,M,(Gematigd) rechts,VVD
25856981,M,Midden,VVD
25853961,F,(Gematigd) links,GroenLinks
25841493,M,(Gematigd) links,GroenLinks
25850322,M,Midden,Weet ik (nog) niet
25847736,M,(Gematigd) rechts,VVD
25850523,F,Midden,CDA
25841253,M,(Gematigd) links,PvdA
25835117,M,Midden,CDA
25850585,F,(Gematigd) links,SP
25835066,M,Midden,CDA
25863774,M,(Gematigd) rechts,Forum voor Democratie
25858061,M,(Gematigd) links,PvdA
25853465,M,(Gematigd) links,PvdA
25847060,M,Extreemlinks,SP
25859604,M,Midden,VVD
25858191,M,(Gematigd) links,Weet ik (nog) niet
25840073,M,(Gematigd) links,PvdA
25829902,M,(Gematigd) links,GroenLinks
25847751,F,(Gematigd) links,GroenLinks
25847348,M,(Gematigd) rechts,Forum voor Democratie
25852963,M,(Gematigd) rechts,VVD
25833852,F,Midden,Weet ik (nog) niet
25840183,M,Midden,50 Plus
25850028,M,(Gematigd) links,GroenLinks
25867413,M,(Gematigd) links,PvdA
25854726,M,(Gematigd) links,D66
25831391,M,(Gematigd) links,PvdA
25838707,M,Midden,Partij voor de Dieren
25862706,F,Midden,D66
25865995,F,(Gematigd) links,SP
25854765,M,(Gematigd) rechts,Forum voor Democratie
25831855,M,(Gematigd) links,D66
25864755,M,(Gematigd) rechts,Forum voor Democratie
25863584,M,(Gematigd) links,PvdA
25864718,M,(Gematigd) links,PvdA
25836075,M,Midden,VVD
25858538,M,Midden,50 Plus
25852170,M,(Gematigd) rechts,Wil ik niet zeggen
25838068,M,(Gematigd) rechts,Forum voor Democratie
25855644,F,(Gematigd) links,PvdA
25832293,F,Midden,CDA
25857179,M,(Gematigd) links,GroenLinks
25840340,M,Midden,CDA
25868890,M,Midden,ChristenUnie
25840958,M,(Gematigd) links,PvdA
25830895,F,(Gematigd) links,SP
25853782,M,Midden,SP
25835613,F,Midden,Weet ik (nog) niet
25837333,M,(Gematigd) links,PvdA
25833775,M,(Gematigd) links,GroenLinks
25829494,F,(Gematigd) links,PvdA
25831361,M,Midden,CDA
25849574,M,(Gematigd) links,Weet ik (nog) niet
25855688,F,(Gematigd) links,PvdA
25834379,M,Midden,Weet ik (nog) niet
25864132,M,(Gematigd) links,PvdA
25838039,M,(Gematigd) rechts,VVD
25857070,M,(Gematigd) links,PvdA
25836620,M,Midden,ChristenUnie
25866965,M,(Gematigd) rechts,Weet ik (nog) niet
25833253,M,Midden,50 Plus
25840120,M,Midden,ChristenUnie
25854560,F,Midden,ChristenUnie
25854363,F,(Gematigd) rechts,Weet ik (nog) niet
25858227,M,(Gematigd) links,D66
25858850,M,(Gematigd) links,GroenLinks
25851774,F,(Gematigd) rechts,Weet ik (nog) niet
25839860,M,Midden,VVD
25861114,M,Midden,CDA
25836459,M,(Gematigd) links,GroenLinks
25846215,M,(Gematigd) links,Wil ik niet zeggen
25836060,F,Midden,Wil ik niet zeggen
25844469,F,Midden,D66
25829151,F,(Gematigd) rechts,Weet ik (nog) niet
25860405,M,Midden,Wil ik niet zeggen
25834469,M,Midden,50 Plus
25830666,M,(Gematigd) links,GroenLinks
25848787,F,(Gematigd) rechts,VVD
25856269,F,(Gematigd) links,GroenLinks
25852221,M,Midden,ChristenUnie
25852092,M,Midden,D66
25834276,M,Midden,ChristenUnie
25838742,M,Midden,Weet ik (nog) niet
25840326,M,(Gematigd) links,GroenLinks
25836120,F,Midden,VVD
25835131,M,(Gematigd) rechts,VVD
25830206,M,(Gematigd) links,PvdA
25837315,M,(Gematigd) rechts,VVD
25842143,M,(Gematigd) links,GroenLinks
25860553,M,(Gematigd) links,PvdA
25866577,M,Midden,50 Plus
25858827,F,Midden,D66
25846913,M,Midden,CDA
25846918,M,(Gematigd) links,PvdA
25842120,M,(Gematigd) rechts,SP
25864225,F,(Gematigd) rechts,Forum voor Democratie
25864246,F,Midden,CDA
25857442,M,(Gematigd) links,GroenLinks
25857204,M,Midden,VVD
25828763,M,(Gematigd) links,GroenLinks
25837510,M,Midden,VVD
25859063,M,Midden,CDA
25862880,M,(Gematigd) rechts,VVD
25843665,M,(Gematigd) links,D66
25841605,M,(Gematigd) links,CDA
25831861,M,(Gematigd) links,PvdA
25848734,M,(Gematigd) rechts,Forum voor Democratie
25843627,M,Midden,CDA
25859878,M,(Gematigd) links,PvdA
25837086,M,Midden,Weet ik (nog) niet
25836928,M,(Gematigd) rechts,Wil ik niet zeggen
25842332,M,Midden,50 Plus
25865172,M,(Gematigd) links,PvdA
25839736,F,Midden,SP
25831564,F,Midden,Weet ik (nog) niet
25864477,M,Midden,PVV
25844390,M,Midden,Weet ik (nog) niet
25835040,M,(Gematigd) links,PvdA
25854078,M,(Gematigd) rechts,CDA
25849961,M,(Gematigd) links,PvdA
25865372,F,(Gematigd) links,GroenLinks
25829187,M,(Gematigd) links,PvdA
25829962,M,(Gematigd) rechts,Weet ik (nog) niet
25859137,M,(Gematigd) links,VVD
25845362,F,Midden,CDA
25862720,M,(Gematigd) links,SP
25856359,M,(Gematigd) links,GroenLinks
25844984,M,Midden,CDA
25846246,F,Midden,VVD
25837731,F,Midden,D66
25841093,M,(Gematigd) links,PvdA
25843125,M,(Gematigd) rechts,VVD
25832129,M,Midden,Wil ik niet zeggen
25828709,F,Midden,D66
25835898,F,(Gematigd) links,Weet ik (nog) niet
25862139,M,Midden,CDA
25862550,F,Midden,ChristenUnie
25858683,M,(Gematigd) links,PvdA
25850570,F,(Gematigd) links,Wil ik niet zeggen
25831003,M,Midden,50 Plus
25842133,M,Midden,Ik zou niet gaan stemmen
25838074,M,(Gematigd) rechts,ChristenUnie
25849157,F,(Gematigd) rechts,VVD
25866329,M,Midden,Wil ik niet zeggen
25843293,M,(Gematigd) links,PvdA
25839195,F,(Gematigd) rechts,CDA
25854154,M,(Gematigd) links,D66
25863777,M,(Gematigd) links,GroenLinks
25866878,M,(Gematigd) links,PvdA
25867334,M,Midden,Weet ik (nog) niet
25847413,M,Midden,VVD
25837451,M,(Gematigd) rechts,CDA
25849731,F,(Gematigd) links,PvdA
25830871,F,(Gematigd) links,PvdA
25831129,M,Midden,CDA
25829817,M,(Gematigd) rechts,VVD
25834143,M,Midden,PvdA
25831085,F,(Gematigd) rechts,"Andere partij, namelijk:"
25843103,M,(Gematigd) links,PvdA
25865075,F,(Gematigd) links,PvdA
25834671,M,Midden,CDA
25831462,M,Midden,Ik zou niet gaan stemmen
25860100,M,Midden,CDA
25848171,M,Midden,50 Plus
25842506,M,Midden,CDA
25828586,M,Midden,SP
25850135,F,Midden,PvdA
25861978,M,(Gematigd) links,ChristenUnie
25862035,M,(Gematigd) links,GroenLinks
25841022,M,(Gematigd) links,Partij voor de Dieren
25843406,M,Midden,Weet ik (nog) niet
25851022,M,Midden,CDA
25868308,M,(Gematigd) links,PvdA
25847917,M,(Gematigd) links,ChristenUnie
25837279,M,Midden,D66
25837663,M,(Gematigd) links,Wil ik niet zeggen
25866874,M,Midden,Ik zou niet gaan stemmen
25852385,F,Midden,50 Plus
25866147,M,(Gematigd) links,PvdA
25863960,M,(Gematigd) links,Weet ik (nog) niet
25850019,M,(Gematigd) rechts,Forum voor Democratie
25832749,F,(Gematigd) rechts,ChristenUnie
25833641,F,(Gematigd) links,Weet ik (nog) niet
25867542,F,(Gematigd) links,PvdA
25831377,M,(Gematigd) rechts,Forum voor Democratie
25840320,M,Midden,Weet ik (nog) niet
25866081,M,Midden,CDA
25841602,F,(Gematigd) links,PvdA
25845708,M,Midden,VVD
25830617,M,(Gematigd) links,PvdA
25839424,M,Midden,Weet ik (nog) niet
25863834,M,(Gematigd) links,GroenLinks
25842890,M,(Gematigd) rechts,PVV
25843449,F,(Gematigd) links,GroenLinks
25854138,M,Midden,CDA
25829890,F,(Gematigd) links,GroenLinks
25855362,F,(Gematigd) links,ChristenUnie
25837896,M,Midden,CDA
25842540,M,Midden,ChristenUnie
25850875,M,Midden,Ik zou niet gaan stemmen
25868636,M,(Gematigd) rechts,VVD
25830217,F,(Gematigd) links,GroenLinks
25846072,M,(Gematigd) rechts,Forum voor Democratie
25856969,F,Midden,Partij voor de Dieren
25829535,M,(Gematigd) links,GroenLinks
25839427,M,(Gematigd) rechts,VVD
25863420,M,(Gematigd) links,GroenLinks
25868750,F,Midden,50 Plus
25842774,M,(Gematigd) rechts,Weet ik (nog) niet
25852098,M,(Gematigd) links,GroenLinks
25865580,M,Midden,SP
25859283,M,Midden,Weet ik (nog) niet
25863292,M,(Gematigd) links,PvdA
25861245,F,(Gematigd) links,GroenLinks
25843836,F,(Gematigd) links,PvdA
25853628,M,(Gematigd) links,D66
25862726,M,(Gematigd) links,PvdA
25858802,M,(Gematigd) links,ChristenUnie
25829170,M,Midden,"Andere partij, namelijk:"
25838840,M,(Gematigd) rechts,CDA
25868644,F,(Gematigd) links,ChristenUnie
25862272,F,(Gematigd) links,GroenLinks
25845633,M,(Gematigd) links,GroenLinks
25866253,F,Midden,Wil ik niet zeggen
25846404,M,(Gematigd) rechts,VVD
25851307,F,(Gematigd) links,Weet ik (nog) niet
25858703,M,Midden,50 Plus
25845837,M,Midden,ChristenUnie
25832692,M,Midden,PvdA
25838272,M,Midden,CDA
25847666,M,(Gematigd) links,Forum voor Democratie
25848543,M,(Gematigd) links,Weet ik (nog) niet
25840127,M,Midden,ChristenUnie
25838892,M,(Gematigd) links,GroenLinks
25856713,F,Midden,50 Plus
25865407,M,Midden,Wil ik niet zeggen
25833424,M,Midden,CDA
25841176,M,(Gematigd) links,PvdA
25867221,F,(Gematigd) links,GroenLinks
25838027,M,(Gematigd) links,ChristenUnie
25854029,M,(Gematigd) links,Weet ik (nog) niet
25864927,M,(Gematigd) rechts,Weet ik (nog) niet
